DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT109,NMIGRATEAB,2025,5.7,p,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2015,-0.2,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2016,-0.7,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2017,-0.6,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2018,0.1,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2019,-0.1,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2020,0.3,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2021,1,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2022,1.3,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2023,1.5,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2024,1.2,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT110,NMIGRATEAB,2025,1.6,p,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT111,NMIGRATEAB,2015,-0.9,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT111,NMIGRATEAB,2016,-0.3,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,IT111,NMIGRATEAB,2017,1.1,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
