source;source_dataset;source_indicator_id;target_indicator_id;name;territory_level;territory_code;territory_name;year;value;unit;theme;quality_life_category;direction;definition_match;atlas_eligible;profile_eligible;score_eligible;coverage;retrieved_at;source_url;license;notes
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;emilia-romagna;Emilia-Romagna;2025;8,6;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;friuli-venezia-giulia;Friuli-Venezia Giulia;2025;6,7;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;lazio;Lazio;2025;5;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;liguria;Liguria;2025;9,8;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;lombardia;Lombardia;2025;7,3;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;marche;Marche;2025;5,7;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;molise;Molise;2025;1,4;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;piemonte;Piemonte;2025;7,6;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;puglia;Puglia;2025;1,7;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;sardegna;Sardegna;2025;2,9;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;sicilia;Sicilia;2025;1,6;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;toscana;Toscana;2025;6,9;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;trentino-alto-adige;Trentino Alto Adige;2025;5,7;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;umbria;Umbria;2025;5,9;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;valle-d-aosta;Valle d'Aosta;2025;5,7;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
istat_demografia;Indicatori demografici;923;923;Saldo migratorio totale;regione;veneto;Veneto;2025;5,4;per mille abitanti;Demografia e popolazione;salute_cura;contextual;compatible;true;true;false;1.0;2026-07-15T08:36:55.635692+00:00;https://www.istat.it/comunicato-stampa/indicatori-demografici-anno-2025/;CC BY 3.0 IT;Normalized from existing Istat regional demographic atlas rows. No BES replacement is applied here.
