indicatore,codice,livello,territorio,anno,valore,unita,fonte,archivio
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2004,1.8,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2005,1.7,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2006,1.8,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2007,1.7,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2008,1.7,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2009,2.1,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2010,1.7,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2011,0.7,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2012,1.8,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2013,0.4,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2014,2.1,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2015,0.9,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2016,0.4,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2017,2.4,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2018,0.4,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2022,0.4,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2023,0.4,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Valle d'Aosta,2024,0.8,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2004,2.2,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2005,2.0,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2006,1.9,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2007,1.9,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2008,1.4,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2009,1.1,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2010,1.3,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2011,1.0,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2012,1.1,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2013,0.8,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2014,0.9,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2015,0.8,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2016,0.8,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2017,0.7,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2018,0.8,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2019,1.0,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2020,0.5,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2021,0.9,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2022,1.1,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2023,0.8,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
Mortalità per incidenti stradali (15-34 anni),01SAL005,regione,Veneto,2024,0.7,Tassi standardizzati per 10.000 residenti,"Istat - Per i decessi: Rilevazione degli incidenti stradali con lesioni alle persone. Per la popolazione: Rilevazione sulla Popolazione residente comunale per sesso, anno di nascita e stato civile","Benessere equo e sostenibile, aggiornamento intermedio 2026"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2004,2.0,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2005,1.9,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2006,1.8,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2007,1.9,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2008,1.4,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2009,1.3,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2010,1.3,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2011,1.1,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2012,0.9,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2013,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2014,0.8,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2015,0.8,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2016,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2017,0.8,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2018,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2019,0.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2020,0.5,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2021,0.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2022,0.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2023,0.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Centro,2024,0.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2004,1.8,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2005,1.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2006,1.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2007,1.5,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2008,1.3,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2009,1.1,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2010,1.0,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2011,0.9,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2012,0.8,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2013,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2014,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2015,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2016,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2017,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2018,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2019,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2020,0.5,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2021,0.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2022,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2023,0.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Italia,2024,0.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2004,1.4,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2005,1.4,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2006,1.4,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2007,1.2,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2008,1.2,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2009,1.0,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2010,0.9,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2011,0.8,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2012,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2013,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2014,0.7,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
"Mortalità per incidenti stradali (15-34 anni), Italia e ripartizioni",bes_ripartizioni_01SAL005,ripartizione,Mezzogiorno,2015,0.6,Tassi standardizzati per 10.000 residenti,Istat,"Benessere equo e sostenibile, aggiornamento intermedio 2026, valori ufficiali per ripartizione"
