indicatore,codice,livello,territorio,anno,valore,unita,fonte,archivio
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2019,41.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2021,45.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2022,45.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2023,42.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Taranto,2024,44.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2018,35.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2019,36.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2021,38.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2022,37.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2023,38.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Teramo,2024,36.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2018,28.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2019,31.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2021,32.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2022,31.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2023,30.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Terni,2024,29.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Torino,2018,30.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Torino,2019,32.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Torino,2021,35.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Torino,2022,35.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Torino,2023,35.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Torino,2024,37.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trapani,2018,49.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trapani,2019,50.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trapani,2021,52.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trapani,2022,53.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trapani,2023,52.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trapani,2024,53.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trento,2018,27.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trento,2019,27.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trento,2021,32.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trento,2022,32.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trento,2023,32.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trento,2024,35.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Treviso,2018,28.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Treviso,2019,29.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Treviso,2021,31.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Treviso,2022,32.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Treviso,2023,33.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Treviso,2024,33.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trieste,2018,28.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trieste,2019,29.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trieste,2021,33.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trieste,2022,34.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trieste,2023,34.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Trieste,2024,34.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Udine,2018,23.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Udine,2019,26.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Udine,2021,30.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Udine,2022,30.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Udine,2023,31.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Udine,2024,34.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Varese,2018,25.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Varese,2019,27.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Varese,2021,33.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Varese,2022,30.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Varese,2023,31.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Varese,2024,32.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Venezia,2018,31.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Venezia,2019,31.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Venezia,2021,34.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Venezia,2022,35.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Venezia,2023,35.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Venezia,2024,36.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verbano-Cusio-Ossola,2018,30.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verbano-Cusio-Ossola,2019,29.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verbano-Cusio-Ossola,2021,35.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verbano-Cusio-Ossola,2022,33.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verbano-Cusio-Ossola,2023,34.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verbano-Cusio-Ossola,2024,34.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vercelli,2018,33.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vercelli,2019,36.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vercelli,2021,40.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vercelli,2022,40.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vercelli,2023,41.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vercelli,2024,44.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verona,2018,30.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verona,2019,30.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verona,2021,34.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verona,2022,33.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verona,2023,33.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Verona,2024,35.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vibo Valentia,2018,52.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vibo Valentia,2019,52.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vibo Valentia,2021,51.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vibo Valentia,2022,50.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vibo Valentia,2023,52.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vibo Valentia,2024,53.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vicenza,2018,26.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vicenza,2019,27.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vicenza,2021,30.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vicenza,2022,31.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vicenza,2023,30.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Vicenza,2024,32.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Viterbo,2018,31.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Viterbo,2019,34.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Viterbo,2021,36.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Viterbo,2022,37.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Viterbo,2023,34.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza alfabetica non adeguata (studenti classi III scuola secondaria primo grado),02IST011P,provincia,Viterbo,2024,38.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Agrigento,2018,61.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Agrigento,2019,61.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Agrigento,2021,63.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Agrigento,2022,65.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Agrigento,2023,64.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Agrigento,2024,62.9,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Alessandria,2018,38.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Alessandria,2019,37.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Alessandria,2021,43.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Alessandria,2022,44.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Alessandria,2023,43.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Alessandria,2024,43.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ancona,2018,28.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ancona,2019,26.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ancona,2021,33.5,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ancona,2022,34.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ancona,2023,37.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ancona,2024,33.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Aosta,2018,29.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Aosta,2019,30.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Aosta,2021,35.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Aosta,2022,30.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Aosta,2023,36.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Aosta,2024,36.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Arezzo,2018,32.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Arezzo,2019,31.6,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Arezzo,2021,36.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Arezzo,2022,35.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Arezzo,2023,35.1,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Arezzo,2024,36.2,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ascoli Piceno,2018,31.0,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ascoli Piceno,2019,29.4,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ascoli Piceno,2021,40.7,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ascoli Piceno,2022,34.3,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ascoli Piceno,2023,35.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
Competenza numerica non adeguata (studenti classi III scuola secondaria primo grado),02IST010P,provincia,Ascoli Piceno,2024,32.8,%,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_02"
