indicatore,codice,livello,territorio,anno,valore,unita,fonte,archivio
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2009,75.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2010,55.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2011,52.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2012,47.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2013,38.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2014,40.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2015,40.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2016,49.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2017,48.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2018,42.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2019,42.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2020,43.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2021,42.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2022,44.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Abruzzo,2023,45.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2009,34.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2010,42.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2011,50.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2012,51.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2013,48.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2014,56.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2015,58.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2016,62.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2017,58.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2018,71.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2019,73.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2020,75.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2021,75.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2022,75.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Basilicata,2023,79.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2009,34.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2010,38.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2011,33.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2012,29.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2013,34.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2014,37.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2015,34.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2016,36.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2017,36.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2018,38.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2019,39.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2020,39.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2021,40.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2022,39.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Calabria,2023,40.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2009,15.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2010,26.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2011,19.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2012,16.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2013,17.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2014,19.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2015,16.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2016,17.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2017,18.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2018,18.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2019,18.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2020,18.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2021,19.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2022,20.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Campania,2023,19.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2009,96.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2010,97.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2011,97.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2012,100.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2013,91.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2014,90.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2015,91.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2016,84.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2017,91.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2018,104.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2019,104.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2020,94.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2021,95.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2022,96.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Emilia-Romagna,2023,100.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2009,109.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2010,112.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2011,103.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2012,100.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2013,92.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2014,97.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2015,101.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2016,110.3,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2017,114.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2018,116.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2019,117.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2020,117.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2021,116.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2022,112.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Friuli-Venezia Giulia,2023,119.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2009,44.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2010,41.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2011,40.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2012,37.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2013,38.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2014,42.4,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2015,41.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2016,42.6,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2017,42.7,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2018,42.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2019,43.1,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2020,44.8,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2021,44.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2022,43.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Lazio,2023,44.9,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Liguria,2009,101.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Liguria,2010,102.2,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Liguria,2011,92.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Liguria,2012,105.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Liguria,2013,100.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Liguria,2014,110.5,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
Posti letto nei presidi residenziali socio-assistenziali e socio-sanitari,SDG-405,regione,Liguria,2015,110.0,Per 10.000 abitanti,Istat - Presidi residenziali socio-assistenziali e socio-sanitari,"Benessere equo e sostenibile, aggiornamento intermedio 2026"
