indicatore,codice,livello,territorio,anno,valore,unita,fonte,archivio
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Ragusa,2021,17.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Ragusa,2022,15.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Ravenna,2018,12.8,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Ravenna,2019,12.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Ravenna,2020,11.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Ravenna,2021,8.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Ravenna,2022,9.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Calabria,2018,24.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Calabria,2019,20.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Calabria,2020,14.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Calabria,2021,17.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Calabria,2022,17.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Emilia,2018,20.8,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Emilia,2019,22.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Emilia,2020,19.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Emilia,2021,19.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Reggio Emilia,2022,14.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rieti,2018,18.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rieti,2019,13.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rieti,2020,15.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rieti,2021,18.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rieti,2022,17.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rimini,2018,14.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rimini,2019,15.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rimini,2020,13.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rimini,2021,14.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rimini,2022,15.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Roma,2018,7.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Roma,2019,7.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Roma,2020,7.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Roma,2021,7.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Roma,2022,7.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rovigo,2018,11.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rovigo,2019,10.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rovigo,2020,11.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rovigo,2021,10.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Rovigo,2022,12.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Salerno,2018,12.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Salerno,2019,14.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Salerno,2020,13.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Salerno,2021,11.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Salerno,2022,14.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sassari,2018,13.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sassari,2019,12.8,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sassari,2020,11.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sassari,2021,15.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sassari,2022,15.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Savona,2018,12.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Savona,2019,14.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Savona,2020,13.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Savona,2021,12.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Savona,2022,11.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siena,2018,18.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siena,2019,15.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siena,2020,11.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siena,2021,15.8,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siena,2022,17.8,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siracusa,2018,13.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siracusa,2019,12.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siracusa,2020,9.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siracusa,2021,12.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Siracusa,2022,12.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sondrio,2018,10.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sondrio,2019,12.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sondrio,2020,13.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sondrio,2021,9.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Sondrio,2022,8.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Taranto,2018,17.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Taranto,2019,15.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Taranto,2020,12.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Taranto,2021,16.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Taranto,2022,13.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Teramo,2018,16.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Teramo,2019,14.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Teramo,2020,14.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Teramo,2021,16.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Teramo,2022,18.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Terni,2018,19.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Terni,2019,17.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Terni,2020,16.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Terni,2021,16.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Terni,2022,16.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Torino,2018,6.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Torino,2019,6.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Torino,2020,6.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Torino,2021,6.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Torino,2022,6.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trapani,2018,14.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trapani,2019,10.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trapani,2020,10.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trapani,2021,13.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trapani,2022,12.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trento,2018,10.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trento,2019,11.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trento,2020,9.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trento,2021,11.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trento,2022,12.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Treviso,2018,13.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Treviso,2019,12.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Treviso,2020,11.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Treviso,2021,12.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Treviso,2022,11.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trieste,2018,9.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trieste,2019,11.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trieste,2020,9.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trieste,2021,9.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Trieste,2022,8.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Udine,2018,10.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Udine,2019,10.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Udine,2020,9.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Udine,2021,9.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Udine,2022,9.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Varese,2018,8.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Varese,2019,10.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Varese,2020,9.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Varese,2021,10.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Varese,2022,10.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Venezia,2018,10.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Venezia,2019,8.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Venezia,2020,10.0,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Venezia,2021,8.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Venezia,2022,8.1,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verbano-Cusio-Ossola,2018,7.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verbano-Cusio-Ossola,2019,5.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verbano-Cusio-Ossola,2020,6.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verbano-Cusio-Ossola,2021,6.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verbano-Cusio-Ossola,2022,4.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vercelli,2018,9.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vercelli,2019,8.4,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vercelli,2020,9.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vercelli,2021,14.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vercelli,2022,14.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verona,2018,14.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verona,2019,13.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verona,2020,13.6,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verona,2021,13.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Verona,2022,12.8,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vibo Valentia,2018,15.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vibo Valentia,2019,19.2,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vibo Valentia,2020,18.7,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vibo Valentia,2021,13.3,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vibo Valentia,2022,11.9,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
Tasso di infortuni mortali e inabilità permanente,03LAV007,provincia,Vicenza,2018,12.5,per 10.000 occupati,Istat,"BES dei Territori (Bes at local level), DF_BES_TERRIT_0T, dominio BES_03"
